ID,SourceStructureID,TypeSource,TargetStructureID,TypeTarget,Bidirectional,LastModified,Links
1589,1167,Gap Junction,2712,Gap Junction,True,2018-08-30T15:30:44.593-07:00,"[{'SourceID': 23690, 'TargetID': 29825, 'Directional': True}]"
1590,1167,Gap Junction,2712,Gap Junction,True,2019-04-25T16:41:53.443-07:00,"[{'SourceID': 23704, 'TargetID': 35602, 'Directional': True}]"
1591,23727,Adherens,23727,Adherens,True,2017-09-01T01:07:41.827-07:00,"[{'SourceID': 23728, 'TargetID': 23729, 'Directional': True}]"
1592,1167,Adherens,2614,Adherens,True,2019-11-14T22:12:29.127-08:00,"[{'SourceID': 23788, 'TargetID': 40966, 'Directional': True}]"
1593,1167,Adherens,24491,Adherens,True,2017-09-29T18:06:31.963-07:00,"[{'SourceID': 23802, 'TargetID': 24507, 'Directional': True}]"
1594,623,Unknown,24115,Unknown,True,2017-09-18T19:29:23.87-07:00,"[{'SourceID': 24145, 'TargetID': 24264, 'Directional': True}]"
1595,24180,Unknown,915,Unknown,True,2017-09-14T20:10:16.537-07:00,"[{'SourceID': 24192, 'TargetID': 24042, 'Directional': True}]"
1596,24180,Unknown,623,Unknown,True,2017-09-14T20:10:58.997-07:00,"[{'SourceID': 24193, 'TargetID': 22872, 'Directional': True}]"
1597,915,Adherens,24239,Adherens,True,2017-09-15T20:11:59.42-07:00,"[{'SourceID': 24249, 'TargetID': 24248, 'Directional': True}]"
1598,24241,Gap Junction,623,Gap Junction,True,2017-09-18T16:54:02.86-07:00,"[{'SourceID': 24252, 'TargetID': 2420, 'Directional': True}]"
1599,623,Adherens,24115,Adherens,True,2017-09-18T19:34:14.743-07:00,"[{'SourceID': 24267, 'TargetID': 24266, 'Directional': True}]"
1600,24115,Adherens,24326,Adherens,True,2017-09-20T22:02:19.51-07:00,"[{'SourceID': 24273, 'TargetID': 24346, 'Directional': True}]"
1601,24316,Adherens,24115,Adherens,True,2017-09-19T18:19:35.83-07:00,"[{'SourceID': 24324, 'TargetID': 24325, 'Directional': True}]"
1602,623,Adherens,24513,Adherens,True,2017-10-02T19:44:14.143-07:00,"[{'SourceID': 24523, 'TargetID': 24524, 'Directional': True}]"
1603,24606,Adherens,24606,Adherens,True,2017-10-06T13:32:32.463-07:00,"[{'SourceID': 24608, 'TargetID': 24607, 'Directional': True}]"
1604,24674,Unknown,24108,Unknown,True,2017-10-10T20:18:30.27-07:00,"[{'SourceID': 24703, 'TargetID': 24672, 'Directional': True}]"
1605,24710,Adherens,30282,Adherens,True,2018-11-01T23:17:39.673-07:00,"[{'SourceID': 24715, 'TargetID': 30290, 'Directional': True}]"
1606,24724,Adherens,30282,Adherens,True,2018-11-01T23:18:58.483-07:00,"[{'SourceID': 24726, 'TargetID': 30291, 'Directional': True}]"
1607,24733,Adherens,623,Adherens,True,2017-10-13T17:18:23.38-07:00,"[{'SourceID': 24736, 'TargetID': 24737, 'Directional': True}]"
1608,24739,Adherens,623,Adherens,True,2017-10-13T17:42:28.9-07:00,"[{'SourceID': 24741, 'TargetID': 24742, 'Directional': True}]"
1609,623,Adherens,24787,Adherens,True,2017-10-17T16:56:08.987-07:00,"[{'SourceID': 24790, 'TargetID': 24789, 'Directional': True}]"
1610,192,Adherens,192,Adherens,True,2019-05-28T20:48:37.617-07:00,"[{'SourceID': 24833, 'TargetID': 37005, 'Directional': True}]"
1611,192,Gap Junction,26104,Gap Junction,True,2018-08-08T22:11:17.937-07:00,"[{'SourceID': 24859, 'TargetID': 26105, 'Directional': True}]"
1612,309,Gap Junction,724,Gap Junction,True,2017-10-25T20:21:42.877-07:00,"[{'SourceID': 24944, 'TargetID': 2339, 'Directional': True}]"
1613,192,Gap Junction,2710,Gap Junction,True,2019-07-24T22:06:19.23-07:00,"[{'SourceID': 24956, 'TargetID': 39475, 'Directional': True}]"
1614,192,Adherens,1685,Adherens,True,2020-08-07T16:47:25.867-07:00,"[{'SourceID': 24962, 'TargetID': 39844, 'Directional': True}]"
1615,309,Adherens,309,Adherens,True,2017-10-25T22:51:01.843-07:00,"[{'SourceID': 24975, 'TargetID': 24976, 'Directional': True}]"
1616,309,Gap Junction,35581,Gap Junction,True,2019-04-25T16:14:07.85-07:00,"[{'SourceID': 24983, 'TargetID': 35582, 'Directional': True}]"
1617,309,Gap Junction,724,Gap Junction,True,2018-05-08T16:56:20.403-07:00,"[{'SourceID': 24995, 'TargetID': 27951, 'Directional': True}]"
1618,617,Adherens,926,Adherens,True,2017-11-01T17:04:22.4-07:00,"[{'SourceID': 25024, 'TargetID': 25023, 'Directional': True}]"
1619,926,Adherens,617,Adherens,True,2017-11-02T15:45:58.31-07:00,"[{'SourceID': 25036, 'TargetID': 25037, 'Directional': True}]"
1620,617,Adherens,926,Adherens,True,2017-11-02T15:55:16.57-07:00,"[{'SourceID': 25039, 'TargetID': 25038, 'Directional': True}]"
1621,265,Gap Junction,822,Gap Junction,True,2019-03-15T20:00:00.65-07:00,"[{'SourceID': 25116, 'TargetID': 34448, 'Directional': True}]"
1622,265,Gap Junction,38821,Gap Junction,True,2019-07-12T21:27:38.5-07:00,"[{'SourceID': 25122, 'TargetID': 38828, 'Directional': True}]"
1623,25001,Adherens,1685,Adherens,True,2019-03-11T17:49:04.427-07:00,"[{'SourceID': 25140, 'TargetID': 34150, 'Directional': True}]"
1624,25001,Unknown,24326,Unknown,True,2017-11-08T22:02:25.09-08:00,"[{'SourceID': 25145, 'TargetID': 24344, 'Directional': True}]"
1625,265,Gap Junction,38802,Gap Junction,True,2019-07-12T20:15:10.497-07:00,"[{'SourceID': 25156, 'TargetID': 38818, 'Directional': True}]"
1626,24326,Adherens,25001,Adherens,True,2017-11-09T17:27:15.183-08:00,"[{'SourceID': 25183, 'TargetID': 25184, 'Directional': True}]"
1627,926,Adherens,25001,Adherens,True,2017-11-13T20:34:06.14-08:00,"[{'SourceID': 25204, 'TargetID': 25205, 'Directional': True}]"
1628,265,Gap Junction,2710,Gap Junction,True,2019-07-24T20:51:25.923-07:00,"[{'SourceID': 25258, 'TargetID': 39442, 'Directional': True}]"
1629,265,Gap Junction,2710,Gap Junction,True,2019-07-24T21:08:27.35-07:00,"[{'SourceID': 25268, 'TargetID': 39457, 'Directional': True}]"
1630,192,Gap Junction,430,Gap Junction,True,2017-12-07T18:33:24.753-08:00,"[{'SourceID': 25275, 'TargetID': 25405, 'Directional': True}]"
1631,822,Unknown,265,Unknown,True,2017-12-04T17:47:58.79-08:00,"[{'SourceID': 25294, 'TargetID': 25295, 'Directional': True}]"
1632,24590,Adherens,430,Adherens,True,2017-12-07T17:01:29.223-08:00,"[{'SourceID': 25390, 'TargetID': 25391, 'Directional': True}]"
1633,430,Gap Junction,35616,Gap Junction,True,2019-04-25T17:18:54.507-07:00,"[{'SourceID': 25516, 'TargetID': 35617, 'Directional': True}]"
1634,430,Gap Junction,265,Gap Junction,True,2017-12-13T18:15:44.907-08:00,"[{'SourceID': 25589, 'TargetID': 25262, 'Directional': True}]"
1635,25643,Gap Junction,1685,Gap Junction,True,2020-05-22T19:58:35.1-07:00,"[{'SourceID': 25691, 'TargetID': 43645, 'Directional': True}]"
1636,25001,Adherens,1685,Adherens,True,2020-03-10T20:50:49.167-07:00,"[{'SourceID': 25907, 'TargetID': 42779, 'Directional': True}]"
1637,25983,Gap Junction,192,Gap Junction,True,2018-01-11T22:57:41.663-08:00,"[{'SourceID': 25984, 'TargetID': 23880, 'Directional': True}]"
1638,1218,Gap Junction,192,Gap Junction,True,2018-01-12T19:50:01.883-08:00,"[{'SourceID': 25989, 'TargetID': 24627, 'Directional': True}]"
1639,298,Gap Junction,192,Gap Junction,True,2018-01-12T19:56:44.367-08:00,"[{'SourceID': 25991, 'TargetID': 24405, 'Directional': True}]"
1640,25992,Gap Junction,192,Gap Junction,True,2018-01-12T20:03:37.563-08:00,"[{'SourceID': 25994, 'TargetID': 24632, 'Directional': True}]"
1641,192,Adherens,25985,Adherens,True,2018-01-12T20:08:25.533-08:00,"[{'SourceID': 25996, 'TargetID': 25995, 'Directional': True}]"
1642,25997,Gap Junction,192,Gap Junction,True,2018-01-12T20:12:47.71-08:00,"[{'SourceID': 25998, 'TargetID': 24754, 'Directional': True}]"
1643,25999,Gap Junction,192,Gap Junction,True,2018-01-12T20:15:12.753-08:00,"[{'SourceID': 26000, 'TargetID': 23908, 'Directional': True}]"
1644,1243,Gap Junction,192,Gap Junction,True,2018-01-12T20:39:00.637-08:00,"[{'SourceID': 26017, 'TargetID': 24875, 'Directional': True}]"
1645,1243,Gap Junction,192,Gap Junction,True,2018-01-12T20:43:13.723-08:00,"[{'SourceID': 26020, 'TargetID': 24881, 'Directional': True}]"
1646,298,Gap Junction,192,Gap Junction,True,2018-01-12T22:04:50.74-08:00,"[{'SourceID': 26022, 'TargetID': 24526, 'Directional': True}]"
1647,298,Gap Junction,192,Gap Junction,True,2018-01-12T22:08:51.593-08:00,"[{'SourceID': 26026, 'TargetID': 22855, 'Directional': True}]"
1648,26029,Gap Junction,192,Gap Junction,True,2018-01-12T22:18:29.507-08:00,"[{'SourceID': 26030, 'TargetID': 24528, 'Directional': True}]"
1649,26031,Gap Junction,192,Gap Junction,True,2018-01-12T22:22:34.74-08:00,"[{'SourceID': 26032, 'TargetID': 24098, 'Directional': True}]"
1650,26033,Gap Junction,192,Gap Junction,True,2018-01-12T22:25:23.217-08:00,"[{'SourceID': 26034, 'TargetID': 24156, 'Directional': True}]"
1651,26035,Gap Junction,192,Gap Junction,True,2018-01-12T22:28:41.963-08:00,"[{'SourceID': 26036, 'TargetID': 24465, 'Directional': True}]"
1652,740,Gap Junction,192,Gap Junction,True,2018-01-12T22:30:26.673-08:00,"[{'SourceID': 26038, 'TargetID': 24459, 'Directional': True}]"
1653,26040,Gap Junction,192,Gap Junction,True,2018-01-12T22:33:38.137-08:00,"[{'SourceID': 26041, 'TargetID': 24822, 'Directional': True}]"
1654,26412,Gap Junction,192,Gap Junction,True,2018-01-12T22:41:07.673-08:00,"[{'SourceID': 26046, 'TargetID': 24824, 'Directional': True}]"
1655,1243,Unknown,192,Unknown,True,2018-01-18T23:24:38.187-08:00,"[{'SourceID': 26063, 'TargetID': 26062, 'Directional': True}]"
1656,26100,Gap Junction,192,Gap Junction,True,2018-01-22T21:42:49.077-08:00,"[{'SourceID': 26101, 'TargetID': 24860, 'Directional': True}]"
1657,26106,Gap Junction,192,Gap Junction,True,2018-02-28T19:44:43.3-08:00,"[{'SourceID': 26107, 'TargetID': 25209, 'Directional': True}]"
1658,26106,Gap Junction,192,Gap Junction,True,2018-01-22T21:51:14.5-08:00,"[{'SourceID': 26107, 'TargetID': 25210, 'Directional': True}]"
1659,26109,Gap Junction,192,Gap Junction,True,2018-01-22T21:54:41.38-08:00,"[{'SourceID': 26110, 'TargetID': 25208, 'Directional': True}]"
1660,26113,Gap Junction,192,Gap Junction,True,2018-01-22T21:59:16.443-08:00,"[{'SourceID': 26114, 'TargetID': 25099, 'Directional': True}]"
1661,659,Gap Junction,192,Gap Junction,True,2018-01-22T22:00:43.667-08:00,"[{'SourceID': 26116, 'TargetID': 25206, 'Directional': True}]"
1662,740,Gap Junction,192,Gap Junction,True,2018-01-22T22:03:55.933-08:00,"[{'SourceID': 26120, 'TargetID': 24543, 'Directional': True}]"
1663,740,Gap Junction,192,Gap Junction,True,2018-01-22T22:06:35.593-08:00,"[{'SourceID': 26121, 'TargetID': 24545, 'Directional': True}]"
1664,26125,Gap Junction,192,Gap Junction,True,2018-01-22T22:15:48.18-08:00,"[{'SourceID': 26126, 'TargetID': 24892, 'Directional': True}]"
1665,26132,Gap Junction,26132,Gap Junction,True,2018-12-21T18:05:06.03-08:00,"[{'SourceID': 26133, 'TargetID': 31801, 'Directional': True}]"
1666,26142,Gap Junction,192,Gap Junction,True,2018-01-23T20:10:36.493-08:00,"[{'SourceID': 26143, 'TargetID': 24525, 'Directional': True}]"
1667,26146,Gap Junction,192,Gap Junction,True,2018-01-23T21:06:53.05-08:00,"[{'SourceID': 26147, 'TargetID': 24634, 'Directional': True}]"
1668,26150,Gap Junction,192,Gap Junction,True,2018-01-23T21:12:42.857-08:00,"[{'SourceID': 26151, 'TargetID': 25741, 'Directional': True}]"
1669,26165,Gap Junction,192,Gap Junction,True,2018-01-24T20:42:19.79-08:00,"[{'SourceID': 26166, 'TargetID': 25754, 'Directional': True}]"
1670,26167,Adherens,192,Adherens,True,2018-01-24T21:30:14.02-08:00,"[{'SourceID': 26174, 'TargetID': 24554, 'Directional': True}]"
1671,740,Gap Junction,192,Gap Junction,True,2018-01-25T18:47:39.863-08:00,"[{'SourceID': 26191, 'TargetID': 24411, 'Directional': True}]"
1672,740,Gap Junction,192,Gap Junction,True,2018-01-25T18:51:33.587-08:00,"[{'SourceID': 26192, 'TargetID': 24406, 'Directional': True}]"
1673,26193,Gap Junction,192,Gap Junction,True,2018-01-25T18:53:26.127-08:00,"[{'SourceID': 26194, 'TargetID': 24118, 'Directional': True}]"
1674,26383,Gap Junction,192,Gap Junction,True,2018-01-25T19:06:40.903-08:00,"[{'SourceID': 26197, 'TargetID': 25027, 'Directional': True}]"
1675,740,Gap Junction,192,Gap Junction,True,2018-02-12T22:30:02.443-08:00,"[{'SourceID': 26414, 'TargetID': 26155, 'Directional': True}]"
1676,26600,Gap Junction,192,Gap Junction,True,2018-02-27T19:30:12.823-08:00,"[{'SourceID': 26601, 'TargetID': 214, 'Directional': True}]"
1677,26616,Gap Junction,192,Gap Junction,True,2018-02-28T18:18:08.567-08:00,"[{'SourceID': 26617, 'TargetID': 24149, 'Directional': True}]"
1678,740,Gap Junction,192,Gap Junction,True,2018-02-28T18:20:59.42-08:00,"[{'SourceID': 26618, 'TargetID': 24414, 'Directional': True}]"
1679,26619,Gap Junction,192,Gap Junction,True,2018-02-28T18:23:09.76-08:00,"[{'SourceID': 26620, 'TargetID': 24426, 'Directional': True}]"
1680,26621,Gap Junction,192,Gap Junction,True,2018-02-28T18:28:10.45-08:00,"[{'SourceID': 26622, 'TargetID': 24532, 'Directional': True}]"
1681,740,Gap Junction,192,Gap Junction,True,2018-02-28T18:30:26.797-08:00,"[{'SourceID': 26623, 'TargetID': 24756, 'Directional': True}]"
1682,26624,Gap Junction,192,Gap Junction,True,2018-08-08T22:14:37.94-07:00,"[{'SourceID': 26625, 'TargetID': 24819, 'Directional': True}]"
1683,26626,Gap Junction,192,Gap Junction,True,2018-02-28T18:34:19.583-08:00,"[{'SourceID': 26627, 'TargetID': 24821, 'Directional': True}]"
1684,26628,Gap Junction,192,Gap Junction,True,2018-02-28T19:33:24.34-08:00,"[{'SourceID': 26629, 'TargetID': 24823, 'Directional': True}]"
1685,26630,Gap Junction,192,Gap Junction,True,2018-02-28T19:34:40.343-08:00,"[{'SourceID': 26631, 'TargetID': 24828, 'Directional': True}]"
1686,1685,Gap Junction,192,Gap Junction,True,2018-02-28T19:36:55.9-08:00,"[{'SourceID': 26633, 'TargetID': 24953, 'Directional': True}]"
1687,26634,Gap Junction,192,Gap Junction,True,2018-02-28T19:41:30.653-08:00,"[{'SourceID': 26635, 'TargetID': 25018, 'Directional': True}]"
1688,26109,Gap Junction,192,Gap Junction,True,2018-02-28T19:43:19.853-08:00,"[{'SourceID': 26636, 'TargetID': 25207, 'Directional': True}]"
1689,26637,Gap Junction,192,Gap Junction,True,2018-02-28T19:46:21.463-08:00,"[{'SourceID': 26638, 'TargetID': 25215, 'Directional': True}]"
1690,26641,Gap Junction,192,Gap Junction,True,2018-02-28T19:51:50.607-08:00,"[{'SourceID': 26642, 'TargetID': 25941, 'Directional': True}]"
1691,26645,Gap Junction,192,Gap Junction,True,2018-02-28T19:58:58.443-08:00,"[{'SourceID': 26646, 'TargetID': 26201, 'Directional': True}]"
1692,659,Gap Junction,30237,Gap Junction,True,2018-10-25T21:40:36.723-07:00,"[{'SourceID': 26677, 'TargetID': 30244, 'Directional': True}]"
1693,309,Gap Junction,35584,Gap Junction,True,2019-04-25T16:16:36.14-07:00,"[{'SourceID': 27460, 'TargetID': 35586, 'Directional': True}]"
1694,352,Gap Junction,616,Gap Junction,True,2018-04-03T22:20:37.42-07:00,"[{'SourceID': 27517, 'TargetID': 27516, 'Directional': True}]"
1695,27594,Gap Junction,265,Gap Junction,True,2018-04-05T19:00:58.613-07:00,"[{'SourceID': 27595, 'TargetID': 1646, 'Directional': True}]"
1696,265,Adherens,39677,Adherens,True,2019-08-02T14:21:08.573-07:00,"[{'SourceID': 27600, 'TargetID': 39681, 'Directional': True}]"
1697,27674,Gap Junction,265,Gap Junction,True,2018-04-09T19:20:44.383-07:00,"[{'SourceID': 27675, 'TargetID': 26355, 'Directional': True}]"
1698,192,Gap Junction,265,Gap Junction,True,2018-04-09T19:35:51.93-07:00,"[{'SourceID': 27678, 'TargetID': 26366, 'Directional': True}]"
1699,27679,Gap Junction,265,Gap Junction,True,2018-04-09T19:41:42.5-07:00,"[{'SourceID': 27680, 'TargetID': 26415, 'Directional': True}]"
1700,27683,Gap Junction,265,Gap Junction,True,2018-04-09T19:45:14.707-07:00,"[{'SourceID': 27684, 'TargetID': 26416, 'Directional': True}]"
1701,192,Gap Junction,265,Gap Junction,True,2018-04-09T19:53:01.657-07:00,"[{'SourceID': 27685, 'TargetID': 26417, 'Directional': True}]"
1702,27689,Gap Junction,265,Gap Junction,True,2018-04-09T20:13:37.477-07:00,"[{'SourceID': 27690, 'TargetID': 26476, 'Directional': True}]"
1703,31313,Gap Junction,265,Gap Junction,True,2018-04-09T20:13:20.78-07:00,"[{'SourceID': 27692, 'TargetID': 26483, 'Directional': True}]"
1704,192,Gap Junction,265,Gap Junction,True,2018-04-09T20:10:56.187-07:00,"[{'SourceID': 27698, 'TargetID': 26650, 'Directional': True}]"
1705,27699,Gap Junction,265,Gap Junction,True,2018-04-09T20:15:33.697-07:00,"[{'SourceID': 27700, 'TargetID': 26774, 'Directional': True}]"
1706,724,Gap Junction,265,Gap Junction,True,2018-04-09T20:17:42.45-07:00,"[{'SourceID': 27701, 'TargetID': 27352, 'Directional': True}]"
1707,27702,Gap Junction,265,Gap Junction,True,2018-04-09T20:19:21.837-07:00,"[{'SourceID': 27703, 'TargetID': 27354, 'Directional': True}]"
1708,341,Touch,1233,Touch,True,2018-04-10T19:00:17.45-07:00,"[{'SourceID': 27744, 'TargetID': 27745, 'Directional': True}]"
1709,265,Gap Junction,430,Gap Junction,True,2018-04-11T22:11:45.31-07:00,"[{'SourceID': 27795, 'TargetID': 27796, 'Directional': True}]"
1710,617,Gap Junction,1685,Gap Junction,True,2018-08-23T15:56:33.847-07:00,"[{'SourceID': 27814, 'TargetID': 29444, 'Directional': True}]"
1711,309,Adherens,724,Adherens,True,2018-05-07T22:08:01.127-07:00,"[{'SourceID': 27933, 'TargetID': 27932, 'Directional': True}]"
1712,318,Gap Junction,80,Gap Junction,True,2018-05-08T17:24:54.223-07:00,"[{'SourceID': 27954, 'TargetID': 27955, 'Directional': True}]"
1713,341,Gap Junction,80,Gap Junction,True,2018-05-08T18:11:19.07-07:00,"[{'SourceID': 27959, 'TargetID': 27960, 'Directional': True}]"
1714,2628,Adherens,2629,Adherens,True,2018-05-16T17:20:44.39-07:00,"[{'SourceID': 28071, 'TargetID': 2633, 'Directional': True}]"
1715,28144,Gap Junction,265,Gap Junction,True,2018-06-04T18:54:55.823-07:00,"[{'SourceID': 28145, 'TargetID': 27977, 'Directional': True}]"
1716,623,Adherens,24126,Adherens,True,2018-06-05T20:18:58.023-07:00,"[{'SourceID': 28183, 'TargetID': 24128, 'Directional': True}]"
1717,623,Adherens,24126,Adherens,True,2018-06-05T22:23:44.233-07:00,"[{'SourceID': 28198, 'TargetID': 24131, 'Directional': True}]"
1718,740,Gap Junction,192,Gap Junction,True,2019-04-25T16:55:20.2-07:00,"[{'SourceID': 28249, 'TargetID': 35608, 'Directional': True}]"
1719,740,Gap Junction,265,Gap Junction,True,2018-06-08T19:59:42.143-07:00,"[{'SourceID': 28296, 'TargetID': 26354, 'Directional': True}]"
1720,822,Adherens,38802,Adherens,True,2019-07-12T19:58:18.223-07:00,"[{'SourceID': 28355, 'TargetID': 38812, 'Directional': True}]"
1721,265,Adherens,265,Adherens,True,2020-07-31T17:19:31.07-07:00,"[{'SourceID': 28492, 'TargetID': 28491, 'Directional': True}]"
1722,1133,Adherens,80,Adherens,True,2018-08-03T21:30:33.027-07:00,"[{'SourceID': 29127, 'TargetID': 23009, 'Directional': True}]"
1723,29233,Gap Junction,29229,Gap Junction,True,2018-08-07T20:00:06.023-07:00,"[{'SourceID': 29235, 'TargetID': 29236, 'Directional': True}]"
1724,25613,Gap Junction,24566,Gap Junction,True,2018-08-09T20:16:01.787-07:00,"[{'SourceID': 29308, 'TargetID': 29307, 'Directional': True}]"
1725,740,Adherens,24180,Adherens,True,2018-08-09T20:54:08.55-07:00,"[{'SourceID': 29312, 'TargetID': 24184, 'Directional': True}]"
1726,24220,Adherens,30282,Adherens,True,2018-11-01T23:19:11.477-07:00,"[{'SourceID': 29329, 'TargetID': 30292, 'Directional': True}]"
1727,29354,Gap Junction,24126,Gap Junction,True,2018-08-13T20:27:22.193-07:00,"[{'SourceID': 29347, 'TargetID': 29346, 'Directional': True}]"
1728,1685,Gap Junction,29440,Gap Junction,True,2018-08-23T15:51:17.563-07:00,"[{'SourceID': 29439, 'TargetID': 29442, 'Directional': True}]"
1729,25643,Gap Junction,1685,Gap Junction,True,2018-08-23T16:06:39.77-07:00,"[{'SourceID': 29451, 'TargetID': 29446, 'Directional': True}]"
1730,25643,Gap Junction,1685,Gap Junction,True,2018-08-23T16:40:23.223-07:00,"[{'SourceID': 29455, 'TargetID': 29452, 'Directional': True}]"
1731,1685,Gap Junction,25643,Gap Junction,True,2018-08-23T16:43:35.49-07:00,"[{'SourceID': 29457, 'TargetID': 25714, 'Directional': True}]"
1732,25643,Gap Junction,1685,Gap Junction,True,2018-08-23T16:50:36.02-07:00,"[{'SourceID': 29460, 'TargetID': 29459, 'Directional': True}]"
1733,724,Gap Junction,265,Gap Junction,True,2018-08-23T18:35:39.65-07:00,"[{'SourceID': 29472, 'TargetID': 29473, 'Directional': True}]"
1734,309,Touch,724,Touch,True,2018-08-23T22:08:30.943-07:00,"[{'SourceID': 29496, 'TargetID': 29495, 'Directional': True}]"
1735,29502,Gap Junction,724,Gap Junction,True,2018-08-23T22:23:41.743-07:00,"[{'SourceID': 29504, 'TargetID': 29499, 'Directional': True}]"
1736,1073,Gap Junction,659,Gap Junction,True,2020-11-30T20:42:03.94-08:00,"[{'SourceID': 29516, 'TargetID': 46369, 'Directional': True}]"
1737,724,Gap Junction,265,Gap Junction,True,2018-08-29T18:26:16.16-07:00,"[{'SourceID': 29554, 'TargetID': 29555, 'Directional': True}]"
1738,724,Gap Junction,262,Gap Junction,True,2018-08-29T15:39:00.88-07:00,"[{'SourceID': 29561, 'TargetID': 29776, 'Directional': True}]"
1739,298,Gap Junction,29615,Gap Junction,True,2018-08-31T06:51:30.47-07:00,"[{'SourceID': 29611, 'TargetID': 29616, 'Directional': True}]"
1740,309,Gap Junction,35590,Gap Junction,True,2019-04-25T16:19:23.47-07:00,"[{'SourceID': 29632, 'TargetID': 35594, 'Directional': True}]"
1741,1237,Gap Junction,724,Gap Junction,True,2018-08-29T20:52:16.027-07:00,"[{'SourceID': 29641, 'TargetID': 29639, 'Directional': True}]"
1742,298,Gap Junction,26412,Gap Junction,True,2019-04-25T16:32:43.807-07:00,"[{'SourceID': 29674, 'TargetID': 35598, 'Directional': True}]"
1743,724,Gap Junction,29679,Gap Junction,True,2018-08-27T22:18:18.273-07:00,"[{'SourceID': 29681, 'TargetID': 29680, 'Directional': True}]"
1744,29679,Gap Junction,2710,Gap Junction,True,2018-08-27T22:37:41.64-07:00,"[{'SourceID': 29685, 'TargetID': 29691, 'Directional': True}]"
1745,29679,Gap Junction,2710,Gap Junction,True,2018-08-27T22:35:25.177-07:00,"[{'SourceID': 29687, 'TargetID': 29689, 'Directional': True}]"
1746,2710,Gap Junction,29693,Gap Junction,True,2020-10-07T19:48:00.967-07:00,"[{'SourceID': 29690, 'TargetID': 37065, 'Directional': True}]"
1747,2710,Gap Junction,29693,Gap Junction,True,2020-10-07T19:44:28.19-07:00,"[{'SourceID': 29692, 'TargetID': 29694, 'Directional': True}]"
1748,1239,Gap Junction,29693,Gap Junction,True,2019-04-25T15:16:43.81-07:00,"[{'SourceID': 29696, 'TargetID': 29695, 'Directional': True}]"
1749,2710,Gap Junction,724,Gap Junction,True,2018-08-27T22:57:01.983-07:00,"[{'SourceID': 29704, 'TargetID': 29701, 'Directional': True}]"
1750,724,Gap Junction,2710,Gap Junction,True,2018-08-27T22:59:15.75-07:00,"[{'SourceID': 29705, 'TargetID': 29708, 'Directional': True}]"
1751,29710,Gap Junction,2710,Gap Junction,True,2018-08-27T22:59:36.393-07:00,"[{'SourceID': 29711, 'TargetID': 29709, 'Directional': True}]"
1752,29714,Gap Junction,724,Gap Junction,True,2018-08-27T23:03:34.463-07:00,"[{'SourceID': 29716, 'TargetID': 29713, 'Directional': True}]"
1753,29714,Gap Junction,724,Gap Junction,True,2018-08-27T23:06:59.093-07:00,"[{'SourceID': 29719, 'TargetID': 29717, 'Directional': True}]"
1754,430,Adherens,32319,Adherens,True,2019-01-18T23:39:12.51-08:00,"[{'SourceID': 29738, 'TargetID': 32321, 'Directional': True}]"
1755,1237,Unknown,724,Unknown,True,2018-08-29T15:22:56.867-07:00,"[{'SourceID': 29765, 'TargetID': 29763, 'Directional': True}]"
1756,724,Touch,1237,Touch,True,2018-08-29T15:26:01.967-07:00,"[{'SourceID': 29770, 'TargetID': 29769, 'Directional': True}]"
1757,29774,Gap Junction,262,Gap Junction,True,2018-08-29T15:37:58.173-07:00,"[{'SourceID': 29775, 'TargetID': 29773, 'Directional': True}]"
1758,29693,Gap Junction,1239,Gap Junction,True,2018-08-29T15:54:42.233-07:00,"[{'SourceID': 29779, 'TargetID': 28920, 'Directional': True}]"
1759,29714,Gap Junction,724,Gap Junction,True,2018-08-29T16:06:05.95-07:00,"[{'SourceID': 29784, 'TargetID': 29783, 'Directional': True}]"
1760,724,Gap Junction,29714,Gap Junction,True,2018-08-29T16:13:24.62-07:00,"[{'SourceID': 29785, 'TargetID': 29786, 'Directional': True}]"
1761,29714,Gap Junction,29679,Gap Junction,True,2018-08-31T06:25:12.33-07:00,"[{'SourceID': 29787, 'TargetID': 29788, 'Directional': True}]"
1762,724,Gap Junction,1237,Gap Junction,True,2018-08-29T19:34:13.463-07:00,"[{'SourceID': 29789, 'TargetID': 29790, 'Directional': True}]"
1763,724,Gap Junction,309,Gap Junction,True,2018-08-29T21:38:18.477-07:00,"[{'SourceID': 29801, 'TargetID': 29810, 'Directional': True}]"
1764,309,Gap Junction,926,Gap Junction,True,2018-08-29T21:26:01.923-07:00,"[{'SourceID': 29806, 'TargetID': 29805, 'Directional': True}]"
1765,309,Gap Junction,724,Gap Junction,True,2018-08-29T21:35:46.227-07:00,"[{'SourceID': 29809, 'TargetID': 29800, 'Directional': True}]"
1766,262,Gap Junction,1167,Gap Junction,True,2018-08-30T15:20:32.733-07:00,"[{'SourceID': 29820, 'TargetID': 23608, 'Directional': True}]"
1767,262,Gap Junction,1167,Gap Junction,True,2018-08-30T15:24:56.493-07:00,"[{'SourceID': 29822, 'TargetID': 23619, 'Directional': True}]"
1768,262,Gap Junction,2713,Gap Junction,True,2019-03-08T22:56:50.5-08:00,"[{'SourceID': 29823, 'TargetID': 34114, 'Directional': True}]"
1769,2710,Gap Junction,430,Gap Junction,True,2018-08-30T15:37:35.497-07:00,"[{'SourceID': 29828, 'TargetID': 25466, 'Directional': True}]"
