ID,TypeID,Notes,Verified,Tags,Confidence,Version,ParentID,Created,Label,Username,LastModified
1,1,"Probable Rod Bipolar cell
*****BEGIN MERGE FROM 26243*****
Possible branch off C1
*****END MERGE FROM 26243*****
32751,73,,False,,0.5,AAAAAAAkyNM=,1241,2019-02-08T21:41:05.837-08:00,,JHY             ,2019-02-08T21:41:05.837-08:00
32752,73,,False,,0.5,AAAAAAAkyNU=,1241,2019-02-08T21:41:09.11-08:00,,JHY             ,2019-02-08T21:41:09.11-08:00
32753,73,,False,,0.5,AAAAAAAkyOw=,1241,2019-02-08T21:43:47.077-08:00,,JHY             ,2019-02-08T21:43:47.077-08:00
32754,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyO4=,1241,2019-02-08T21:44:58.45-08:00,,JHY             ,2019-02-08T21:44:58.45-08:00
32755,189,,False,,0.5,AAAAAAAkyPU=,1241,2019-02-08T21:46:39.203-08:00,,JHY             ,2019-02-08T21:46:39.203-08:00
32756,73,,False,,0.5,AAAAAAAkyQE=,1241,2019-02-08T21:48:02.973-08:00,,JHY             ,2019-02-08T21:48:02.973-08:00
32757,73,,False,,0.5,AAAAAAAkyUI=,1241,2019-02-08T21:51:31.677-08:00,,JHY             ,2019-02-08T21:51:31.677-08:00
32758,73,,False,,0.5,AAAAAAAkyXU=,1241,2019-02-08T21:53:13.433-08:00,,JHY             ,2019-02-08T21:53:13.433-08:00
32759,73,,False,,0.5,AAAAAAAkyXk=,1241,2019-02-08T21:53:32.327-08:00,,JHY             ,2019-02-08T21:53:32.327-08:00
32760,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyYA=,1241,2019-02-08T21:55:14.187-08:00,,JHY             ,2019-02-08T21:55:14.187-08:00
32761,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyYU=,1241,2019-02-08T21:58:18.78-08:00,,JHY             ,2019-02-08T21:58:18.78-08:00
32762,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyY4=,1241,2019-02-08T21:59:05.11-08:00,,JHY             ,2019-02-08T21:59:05.11-08:00
32763,73,,False,,0.5,AAAAAAAkyZY=,1241,2019-02-08T21:59:42.917-08:00,,JHY             ,2019-02-08T21:59:42.917-08:00
32764,73,,False,,0.5,AAAAAAAkya8=,1241,2019-02-08T22:00:38.447-08:00,,JHY             ,2019-02-08T22:00:38.447-08:00
32765,73,,False,,0.5,AAAAAAAkybE=,1241,2019-02-08T22:00:58.55-08:00,,JHY             ,2019-02-08T22:00:58.55-08:00
32766,73,,False,,0.5,AAAAAAAkybU=,1241,2019-02-08T22:01:16.237-08:00,,JHY             ,2019-02-08T22:01:16.237-08:00
32767,73,,False,,0.5,AAAAAAAkybk=,1241,2019-02-08T22:02:37.7-08:00,,JHY             ,2019-02-08T22:02:37.7-08:00
32768,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkybs=,1241,2019-02-08T22:03:16.55-08:00,,JHY             ,2019-02-08T22:03:16.55-08:00
32769,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyb4=,1241,2019-02-08T22:03:30.39-08:00,,JHY             ,2019-02-08T22:03:30.39-08:00
32770,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkycI=,1241,2019-02-08T22:03:59.233-08:00,,JHY             ,2019-02-08T22:03:59.233-08:00
32771,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkycU=,1241,2019-02-08T22:05:17.483-08:00,,JHY             ,2019-02-08T22:05:17.483-08:00
32772,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkydE=,1241,2019-02-08T22:06:23.863-08:00,,JHY             ,2019-02-08T22:06:23.863-08:00
32773,73,,False,,0.5,AAAAAAAkydQ=,1241,2019-02-08T22:07:33.743-08:00,,JHY             ,2019-02-08T22:07:33.743-08:00
32774,73,,False,,0.5,AAAAAAAkydg=,1241,2019-02-08T22:07:52.987-08:00,,JHY             ,2019-02-08T22:07:52.987-08:00
32775,73,,False,,0.5,AAAAAAAkyeM=,1241,2019-02-08T22:08:42.623-08:00,,JHY             ,2019-02-08T22:08:42.623-08:00
32776,73,,False,,0.5,AAAAAAAkyfA=,1241,2019-02-08T22:10:57.2-08:00,,JHY             ,2019-02-08T22:10:57.2-08:00
32777,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyfQ=,1241,2019-02-08T22:11:41.307-08:00,,JHY             ,2019-02-08T22:11:41.307-08:00
32778,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyf4=,1241,2019-02-08T22:12:48.173-08:00,,JHY             ,2019-02-08T22:12:48.173-08:00
32779,189,,False,,0.5,AAAAAAAkygQ=,1241,2019-02-08T22:16:14.07-08:00,,JHY             ,2019-02-08T22:16:14.07-08:00
32780,189,,False,,0.5,AAAAAAAkyhA=,1241,2019-02-08T22:17:23.29-08:00,,JHY             ,2019-02-08T22:17:23.29-08:00
32781,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkyoM=,1241,2019-02-08T22:46:23.85-08:00,,JHY             ,2019-02-08T22:46:23.85-08:00
32782,259,,False,,0.5,AAAAAAAky2E=,933,2019-02-08T23:39:25.637-08:00,,rpfeiffer       ,2019-02-08T23:39:25.637-08:00
32783,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kwQ=,659,2019-02-12T00:09:27.177-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32784,73,,False,,0.5,AAAAAAA0kwM=,659,2019-02-12T00:10:54.133-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32785,73,,False,,0.5,AAAAAAA0kwI=,659,2019-02-12T00:13:12.717-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32786,189,,False,,0.5,AAAAAAA0kwE=,659,2019-02-12T00:15:28.19-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32787,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kv8=,659,2019-02-12T00:19:14.943-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32788,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAkzXQ=,659,2019-02-12T00:23:13.27-08:00,,JHY             ,2019-02-12T00:23:13.27-08:00
32789,73,,False,,0.5,AAAAAAA0kv4=,659,2019-02-12T00:23:33.117-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32790,73,,False,,0.5,AAAAAAA0kv0=,659,2019-02-12T00:24:51.84-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32791,189,,False,,0.5,AAAAAAA0kvw=,659,2019-02-12T00:29:23.553-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32792,73,,False,,0.5,AAAAAAA0kvs=,659,2019-02-12T00:33:51.147-08:00,,rpfeiffer       ,2020-11-30T18:32:46.513-08:00
32795,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kvo=,659,2019-02-12T00:39:56.163-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32796,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kvk=,659,2019-02-12T00:40:17.49-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32797,189,,False,,0.5,AAAAAAA0kvg=,659,2019-02-12T00:41:02.25-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32799,73,,False,,0.5,AAAAAAA0kvc=,659,2019-02-12T00:43:08.18-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32801,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kvY=,46351,2019-02-12T00:50:28.44-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32802,189,,False,,0.5,AAAAAAA0kvU=,46351,2019-02-12T00:51:14.367-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32803,73,,False,,0.5,AAAAAAA0kvQ=,46351,2019-02-12T00:51:43.69-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32804,73,,False,,0.5,AAAAAAA0kvM=,46351,2019-02-12T00:51:57.41-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32805,73,,False,,0.5,AAAAAAA0kvI=,659,2019-02-12T00:53:23.463-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32806,181,,False,,0.5,AAAAAAA0kvE=,659,2019-02-12T01:00:23.507-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32807,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0kvA=,659,2019-02-12T01:01:05.17-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32808,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0ku8=,659,2019-02-12T22:27:55.62-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32809,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0ku4=,659,2019-02-12T22:28:09.91-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32810,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAA0ku0=,659,2019-02-12T22:29:56.45-08:00,,JHY             ,2020-11-30T18:32:46.513-08:00
32811,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk0zY=,1247,2019-02-12T23:50:42.413-08:00,,JHY             ,2019-02-12T23:50:42.413-08:00
32812,182,,False,,0.5,AAAAAAAk0zg=,1247,2019-02-12T23:57:06.563-08:00,,JHY             ,2019-02-12T23:57:06.563-08:00
32814,189,,False,,0.5,AAAAAAAk02E=,1247,2019-02-13T18:26:00.997-08:00,,JHY             ,2019-02-13T18:26:00.997-08:00
32815,85,,False,,0.5,AAAAAAAk1WU=,1247,2019-02-13T19:05:56.583-08:00,,JHY             ,2019-02-13T19:05:56.583-08:00
32817,73,,False,,0.5,AAAAAAAk1iw=,170,2019-02-13T20:29:49.803-08:00,,JHY             ,2019-02-13T20:29:49.803-08:00
32819,85,,False,,0.5,AAAAAAAk1rM=,1073,2019-02-13T20:59:05.163-08:00,,JHY             ,2019-02-13T20:59:05.163-08:00
32820,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1rU=,1073,2019-02-13T21:01:50.293-08:00,,JHY             ,2019-02-13T21:01:50.293-08:00
32821,189,,False,,0.5,AAAAAAAk1rc=,1073,2019-02-13T21:02:15.403-08:00,,JHY             ,2019-02-13T21:02:15.403-08:00
32822,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1rs=,1073,2019-02-13T21:03:51.137-08:00,,JHY             ,2019-02-13T21:03:51.137-08:00
32823,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1sU=,1073,2019-02-13T21:04:54.377-08:00,,JHY             ,2019-02-13T21:04:54.377-08:00
32824,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1sc=,1073,2019-02-13T21:05:30.563-08:00,,JHY             ,2019-02-13T21:05:30.563-08:00
32825,189,,False,,0.5,AAAAAAAk1sk=,1073,2019-02-13T21:06:29.85-08:00,,JHY             ,2019-02-13T21:06:29.85-08:00
32826,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1uA=,1073,2019-02-13T21:07:45.497-08:00,,JHY             ,2019-02-13T21:07:45.497-08:00
32827,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1uU=,1073,2019-02-13T21:08:19.87-08:00,,JHY             ,2019-02-13T21:08:19.87-08:00
32828,189,,False,,0.5,AAAAAAAk1vA=,1073,2019-02-13T21:11:51.737-08:00,,JHY             ,2019-02-13T21:11:51.737-08:00
32829,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1wI=,1073,2019-02-13T21:14:05.407-08:00,,JHY             ,2019-02-13T21:14:05.407-08:00
32830,189,,False,,0.5,AAAAAAAk1xg=,1073,2019-02-13T21:15:06.43-08:00,,JHY             ,2019-02-13T21:15:06.43-08:00
32831,189,,False,,0.5,AAAAAAAk14s=,1073,2019-02-13T21:25:26.24-08:00,,JHY             ,2019-02-13T21:25:26.24-08:00
32832,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk148=,1073,2019-02-13T21:25:40.57-08:00,,JHY             ,2019-02-13T21:25:40.57-08:00
32833,189,,False,,0.5,AAAAAAAk16g=,1073,2019-02-13T21:26:18.563-08:00,,JHY             ,2019-02-13T21:26:18.563-08:00
32834,73,,False,,0.5,AAAAAAAk170=,1073,2019-02-13T21:26:58.25-08:00,,JHY             ,2019-02-13T21:26:58.25-08:00
32835,73,,False,,0.5,AAAAAAAk18o=,1073,2019-02-13T21:32:35.897-08:00,,JHY             ,2019-02-13T21:32:35.897-08:00
32836,73,,False,,0.5,AAAAAAAk184=,1073,2019-02-13T21:33:35.077-08:00,,JHY             ,2019-02-13T21:33:35.077-08:00
32837,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk19E=,1073,2019-02-13T21:34:00.603-08:00,,JHY             ,2019-02-13T21:34:00.603-08:00
32838,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk19Y=,1073,2019-02-13T21:40:15.197-08:00,,JHY             ,2019-02-13T21:40:15.197-08:00
32839,189,,False,,0.5,AAAAAAAk1+I=,1073,2019-02-13T21:40:40.13-08:00,,JHY             ,2019-02-13T21:40:40.13-08:00
32840,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk1+U=,1073,2019-02-13T21:40:50.407-08:00,,JHY             ,2019-02-13T21:40:50.407-08:00
32841,73,,False,,0.5,AAAAAAAk2Gw=,1073,2019-02-13T21:45:31.8-08:00,,JHY             ,2019-02-13T21:45:31.8-08:00
32842,73,,False,,0.5,AAAAAAAk2Kg=,1073,2019-02-13T21:47:21.157-08:00,,JHY             ,2019-02-13T21:47:21.157-08:00
32843,189,,False,,0.5,AAAAAAAk2LQ=,1073,2019-02-13T21:47:57.94-08:00,,JHY             ,2019-02-13T21:47:57.94-08:00
32844,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2OY=,1073,2019-02-13T22:13:41.367-08:00,,JHY             ,2019-02-13T22:13:41.367-08:00
32845,73,,False,,0.5,AAAAAAAk2PQ=,1073,2019-02-13T22:14:46.703-08:00,,JHY             ,2019-02-13T22:14:46.703-08:00
32846,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2Po=,1073,2019-02-13T22:16:09.273-08:00,,JHY             ,2019-02-13T22:16:09.273-08:00
32847,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2P0=,1073,2019-02-13T22:16:33.95-08:00,,JHY             ,2019-02-13T22:16:33.95-08:00
32848,73,,False,,0.5,AAAAAAAk2QI=,1073,2019-02-13T22:17:59.88-08:00,,JHY             ,2019-02-13T22:17:59.88-08:00
32849,189,,False,,0.5,AAAAAAAk2Qo=,1073,2019-02-13T22:18:50.09-08:00,,JHY             ,2019-02-13T22:18:50.09-08:00
32850,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2Qw=,1073,2019-02-13T22:19:09.89-08:00,,JHY             ,2019-02-13T22:19:09.89-08:00
32851,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2VI=,1073,2019-02-13T22:30:02.763-08:00,,JHY             ,2019-02-13T22:30:02.763-08:00
32852,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2VQ=,1073,2019-02-13T22:30:06.587-08:00,,JHY             ,2019-02-13T22:30:06.587-08:00
32853,189,,False,,0.5,AAAAAAAk2Zw=,1073,2019-02-13T23:17:16.197-08:00,,JHY             ,2019-02-13T23:17:16.197-08:00
32854,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2bU=,1073,2019-02-13T23:18:24.273-08:00,,JHY             ,2019-02-13T23:18:24.273-08:00
32855,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk2f8=,1073,2019-02-13T23:24:56.77-08:00,,JHY             ,2019-02-13T23:24:56.77-08:00
32856,1,,False,,0.5,AAAAAAAk3Nw=,,2019-02-14T02:07:37.563-08:00,,jeebikadahal99  ,2019-02-14T02:07:37.563-08:00
32858,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk8Pc=,32695,2019-02-14T20:24:12.137-08:00,,u0780416        ,2019-02-14T20:24:12.137-08:00
32859,85,,False,,0.5,AAAAAAAk8V0=,32695,2019-02-14T20:28:33.063-08:00,,u0780416        ,2019-02-14T20:28:33.063-08:00
32860,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk8kI=,1073,2019-02-14T20:34:12.15-08:00,,JHY             ,2019-02-14T20:34:12.15-08:00
32861,73,,False,,0.5,AAAAAAAk8l0=,1073,2019-02-14T20:35:09.313-08:00,,JHY             ,2019-02-14T20:35:09.313-08:00
32862,85,,False,,0.5,AAAAAAAk8rk=,32695,2019-02-14T20:37:16.343-08:00,,u0780416        ,2019-02-14T20:37:16.343-08:00
32863,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk8rw=,1073,2019-02-14T20:37:30.473-08:00,,JHY             ,2019-02-14T20:37:30.473-08:00
32864,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Ribbon"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAk8t4=,32695,2019-02-14T20:40:37.117-08:00,,u0780416        ,2019-02-14T20:40:37.117-08:00
32865,259,,False,,0.5,AAAAAAAk8zQ=,32695,2019-02-14T20:44:02.157-08:00,,u0780416        ,2019-02-14T20:44:02.157-08:00
32866,73,,False,,0.5,AAAAAAAk84c=,1073,2019-02-14T20:47:11.02-08:00,,JHY             ,2019-02-14T20:47:11.02-08:00
32868,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk9NU=,1073,2019-02-14T21:08:35.273-08:00,,JHY             ,2019-02-14T21:08:35.273-08:00
32873,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk95Q=,301,2019-02-14T22:00:50.48-08:00,,JHY             ,2019-02-14T22:00:50.48-08:00
32875,34,,False,,0.5,AAAAAAAlMDE=,31482,2019-02-14T22:10:46.14-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32876,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMDA=,31482,2019-02-14T22:11:08.897-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32880,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Conventional"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAk+NM=,32685,2019-02-14T22:24:50.09-08:00,,u0780416        ,2019-02-14T22:25:39.85-08:00
32881,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Conventional"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAk+RA=,32491,2019-02-14T22:26:24.55-08:00,,u0780416        ,2019-02-14T22:27:46.88-08:00
32882,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Conventional"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAlMC8=,31482,2019-02-14T22:27:17.19-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32883,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Conventional"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAlMC4=,31482,2019-02-14T22:28:56.697-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32884,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMC0=,31482,2019-02-14T22:31:20.42-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32885,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Conventional"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAlMCw=,31482,2019-02-14T22:32:01.14-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32887,189,,False,,0.5,AAAAAAAk+eY=,301,2019-02-14T23:08:58.21-08:00,,JHY             ,2019-02-14T23:08:58.21-08:00
32888,34,,False,,0.5,AAAAAAAlMCs=,31482,2019-02-14T23:11:38.967-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32889,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk+gE=,301,2019-02-14T23:12:17.107-08:00,,JHY             ,2019-02-14T23:12:17.107-08:00
32890,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk+hg=,301,2019-02-14T23:12:43.613-08:00,,JHY             ,2019-02-14T23:12:43.613-08:00
32891,73,,False,,0.5,AAAAAAAk+hw=,301,2019-02-14T23:13:10.477-08:00,,JHY             ,2019-02-14T23:13:10.477-08:00
32892,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAk+ik=,301,2019-02-14T23:14:11.013-08:00,,JHY             ,2019-02-14T23:14:11.013-08:00
32893,247,,False,,0.5,AAAAAAAlMCo=,31482,2019-02-14T23:16:12.563-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32898,1,,False,,0.5,AAAAAAAk/EY=,,2019-02-15T17:46:49.777-08:00,,u0780416        ,2019-02-15T17:46:49.777-08:00
32900,1,,False,"<Structure><Attrib Name=""Soma"" Value=""0.5"" /><Attrib Name=""G"" Value=""Med"" /></Structure>",0.5,AAAAAAAntaM=,,2019-02-15T17:49:35.72-08:00,GAC,rpfeiffer       ,2019-05-09T16:52:49.343-07:00
32901,1,,False,,0.5,AAAAAAAk/JQ=,,2019-02-15T17:50:59.81-08:00,,u0780416        ,2019-02-15T17:50:59.81-08:00
32902,1,,False,,0.5,AAAAAAAk/L8=,,2019-02-15T17:51:55.643-08:00,,u0780416        ,2019-02-15T17:51:55.643-08:00
32903,1,,False,,0.5,AAAAAAAk/Ok=,,2019-02-15T17:52:52.283-08:00,,u0780416        ,2019-02-15T17:52:52.283-08:00
32904,1,Largely off volume. Probably a BC,False,"<Structure><Attrib Name=""soma"" Value=""0.75"" /></Structure>",0.5,AAAAAAAnukY=,,2019-02-15T18:23:38.14-08:00,BC,rpfeiffer       ,2019-05-09T17:53:42.107-07:00
32905,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlApM=,301,2019-02-15T19:13:04.113-08:00,,JHY             ,2019-02-15T19:13:04.113-08:00
32906,73,,False,,0.5,AAAAAAAlArU=,301,2019-02-15T19:21:15.093-08:00,,JHY             ,2019-02-15T19:21:15.093-08:00
32907,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlArk=,301,2019-02-15T19:21:30.43-08:00,,JHY             ,2019-02-15T19:21:30.43-08:00
32909,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCk=,31482,2019-02-15T20:38:22.46-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32910,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlA+0=,301,2019-02-15T20:44:22.15-08:00,,JHY             ,2019-02-15T20:44:22.15-08:00
32913,85,,False,,0.5,AAAAAAAlBCY=,301,2019-02-15T20:48:20.923-08:00,,JHY             ,2019-02-15T20:48:20.923-08:00
32914,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCg=,31482,2019-02-15T21:01:03.68-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32915,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCc=,31482,2019-02-15T21:05:47.63-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32917,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCY=,31482,2019-02-15T21:10:58.09-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32918,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCU=,31482,2019-02-15T21:12:00.217-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32919,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlMCQ=,31482,2019-02-15T21:19:06.19-08:00,,u0780416        ,2019-02-21T21:05:35.273-08:00
32920,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlBmI=,31482,2019-02-15T21:23:54.393-08:00,,u0780416        ,2019-02-15T21:23:54.393-08:00
32921,1,,False,"<Structure><Attrib Name=""soma"" Value="" 1.0"" /></Structure>",0.5,AAAAAAAmZwU=,,2019-02-15T21:25:25.263-08:00,MC,JHY             ,2019-03-20T18:23:06.58-07:00
32922,181,,False,,0.5,AAAAAAAlCxU=,301,2019-02-15T23:06:47.747-08:00,,JHY             ,2019-02-15T23:06:47.747-08:00
32923,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlC0w=,301,2019-02-15T23:18:39.99-08:00,,JHY             ,2019-02-15T23:18:39.99-08:00
32924,85,,False,,0.5,AAAAAAAlDOk=,192,2019-02-15T23:36:22.643-08:00,,jeebikadahal99  ,2019-02-15T23:36:22.643-08:00
32925,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlDRY=,29201,2019-02-15T23:41:35.31-08:00,,rpfeiffer       ,2019-02-15T23:41:35.31-08:00
32926,28,,False,,0.5,AAAAAAAlDRg=,29201,2019-02-15T23:43:17.683-08:00,,rpfeiffer       ,2019-02-15T23:43:17.683-08:00
32927,244,,False,,0.5,AAAAAAAlDSA=,29201,2019-02-15T23:45:39.703-08:00,,rpfeiffer       ,2019-02-15T23:45:39.703-08:00
32928,85,,False,,0.5,AAAAAAAlDSQ=,29201,2019-02-16T00:41:49.14-08:00,,rpfeiffer       ,2019-02-16T00:41:49.14-08:00
32929,244,,False,,0.5,AAAAAAAlDTA=,29201,2019-02-16T00:42:26.04-08:00,,rpfeiffer       ,2019-02-16T00:42:26.04-08:00
32930,247,,False,,0.5,AAAAAAAlDTQ=,29201,2019-02-16T00:43:55.717-08:00,,rpfeiffer       ,2019-02-16T00:43:55.717-08:00
32931,247,,False,,0.5,AAAAAAAlDT0=,29201,2019-02-16T00:44:41.96-08:00,,rpfeiffer       ,2019-02-16T00:44:41.96-08:00
32932,35,,False,"<Structure><Attrib Name=""Bipolar"" /><Attrib Name=""Ribbon"" /><Attrib Name=""Glutamate"" /></Structure>",0.5,AAAAAAAlDzE=,32856,2019-02-18T18:11:24.697-08:00,,jeebikadahal99  ,2019-02-18T18:52:21.02-08:00
32935,35,,False,"<Structure><Attrib Name=""Conventional"" /></Structure>",0.5,AAAAAAAlGWI=,192,2019-02-18T20:58:26.93-08:00,,jeebikadahal99  ,2019-02-18T20:58:26.93-08:00
